企业 id,开始经�?开始时�?开始纬�?用户id,结束经度,结束纬度,结束时间,,,
-,113.9215248,"	2021-08-31 00:14:23.0",22.7316686,2845fda53ed1f3b33bb7bf**********,113.917714,22.72821571,"	2021-08-31 00:17:26.0"
-,114.0395355,"	2021-08-31 00:14:23.0",22.64556885,65dbb41c8c49f87cb0909d**********,114.0339368,22.64263591,"	2021-08-31 00:19:52.0"
-,113.9152914,"	2021-08-31 00:14:23.0",22.48465154,e9e0b1e1d4bd3ca4e7e5b2**********,113.9319807,22.48774551,"	2021-08-31 00:27:52.0"
-,114.1364823,"	2021-08-31 00:14:23.0",22.54630634,03bf4dfd6aa45312f1f31a**********,114.1419549,22.54841909,"	2021-08-31 00:19:27.0"
-,113.9476,"	2021-08-31 00:14:22.0",22.524231,b6e67049073453f5baec5e**********,113.939455,22.525716,"	2021-08-31 00:31:36.0"
-,114.0030456,"	2021-08-31 00:14:22.0",22.53194481,75b935e15cfe31ba3d90e9**********,113.9976114,22.53019688,"	2021-08-31 00:18:48.0"
-,114.1159722,"	2021-08-31 00:14:21.0",22.61194727,ab3b798097d3caf7cb290f**********,114.1124791,22.59724729,"	2021-08-31 00:28:31.0"
-,114.1159643,"	2021-08-31 00:14:21.0",22.61193937,20054bda3a58c6acfc156d**********,114.1124712,22.59723939,"	2021-08-31 00:28:31.0"
-,114.0635057,"	2021-08-31 00:14:21.0",22.51920854,81df06228c30f872fb9968**********,114.0520858,22.52278979,"	2021-08-31 00:24:13.0"
-,114.0608673,"	2021-08-31 00:14:21.0",22.67020035,8cf3b40037053ccba00647**********,114.0467054,22.67163131,"	2021-08-31 00:28:07.0"
-,114.0340611,"	2021-08-31 00:14:20.0",22.64272124,1d8d9e8d9c01edd8358e5a**********,114.0360695,22.64680822,"	2021-08-31 00:19:52.0"
-,114.0378695,"	2021-08-31 00:14:20.0",22.56035943,5b5238e3ffc77b56557e29**********,114.0424288,22.56284554,"	2021-08-31 00:19:41.0"
-,114.0413962,"	2021-08-31 00:14:19.0",22.50672038,2f8b8a2f1d5db19d69b8e0**********,114.0431522,22.51297158,"	2021-08-31 00:45:28.0"
-,113.9342486,"	2021-08-31 00:14:19.0",22.49255425,c81e0f6fbfb50f8f6f3565**********,113.9439403,22.50464726,"	2021-08-31 00:49:22.0"
-,114.255069,"	2021-08-31 00:14:19.0",22.58984082,19abad0725a13fcab62dd6**********,114.2531149,22.58637405,"	2021-08-31 00:36:52.0"
-,114.0059562,"	2021-08-31 00:14:19.0",22.54418249,61d69624b6aaea8e5b7ba0**********,114.010566,22.54866813,"	2021-08-31 00:18:57.0"
-,113.8894143,"	2021-08-31 00:14:19.0",22.5624254,a1d9db850ee83f3a8ca893**********,113.8893632,22.56727137,"	2021-08-31 00:23:59.0"
-,113.7851081,"	2021-08-31 00:14:19.0",22.67903319,502c3e376202fa47223ed7**********,113.7960837,22.68336546,"	2021-08-31 00:22:16.0"
-,114.023466,"	2021-08-31 00:14:19.0",22.64822783,b93f99c835a0f78abaf58e**********,114.0219846,22.6407038,"	2021-08-31 00:19:49.0"
-,114.11688,"	2021-08-31 00:14:19.0",22.58772251,3284d93cea185a92fe43ee**********,114.1168694,22.58476449,"	2021-08-31 00:21:06.0"
-,114.131984,"	2021-08-31 00:14:18.0",22.54234195,62e96ccbae45ebbc3db42d**********,114.1418989,22.54842547,"	2021-08-31 00:26:12.0"
-,113.8421075,"	2021-08-31 00:14:18.0",22.8164385,31d6aa83fe13a4d447676b**********,113.8426511,22.80876759,"	2021-08-31 00:18:26.0"
-,113.8375648,"	2021-08-31 00:14:17.0",22.7639309,98c2320b2db2ddcca35e4d**********,113.8170288,22.76510519,"	2021-08-31 00:29:16.0"
-,113.9482151,"	2021-08-31 00:14:17.0",22.58132894,45fbcda967f822f2ab5fe8**********,113.9460952,22.58586384,"	2021-08-31 00:18:44.0"
-,114.072543,"	2021-08-31 00:14:17.0",22.53890163,c7419b3530eaa11db68752**********,114.073539,22.53414192,"	2021-08-31 00:18:30.0"
-,114.0726279,"	2021-08-31 00:14:17.0",22.53898653,bbdddedfcb68c0e719bc24**********,114.0736239,22.53422682,"	2021-08-31 00:18:30.0"
-,114.0726715,"	2021-08-31 00:14:17.0",22.53884447,6645e60364376f82d18ece**********,114.0755295,22.53704945,"	2021-08-31 00:18:07.0"
-,114.0443935,"	2021-08-31 00:14:17.0",22.65426893,d4ddd7d3f2614bdbee9b5a**********,114.0466867,22.65498379,"	2021-08-31 00:17:11.0"
-,114.1141926,"	2021-08-31 00:14:17.0",22.60808714,8ff29bb037e804139d422c**********,114.1124417,22.61026046,"	2021-08-31 00:20:20.0"
-,114.1141663,"	2021-08-31 00:14:17.0",22.60806084,7bf5b6136816ce47c0bae3**********,114.1124154,22.61023416,"	2021-08-31 00:20:20.0"
-,113.9576011,"	2021-08-31 00:14:16.0",22.57448251,cc980d649fa921751137ae**********,113.9580157,22.57810965,"	2021-08-31 00:18:02.0"
-,114.1508771,"	2021-08-31 00:14:16.0",22.55334098,e2edeb8438dac15d41e4e7**********,114.1425027,22.54262017,"	2021-08-31 00:23:51.0"
-,113.9308008,"	2021-08-31 00:14:16.0",22.72523842,8943462f4877a0adf84906**********,113.9149534,22.71799037,"	2021-08-31 00:26:02.0"
-,113.9308123,"	2021-08-31 00:14:16.0",22.72524992,61c2c660900c0a2ff04d13**********,113.9149649,22.71800187,"	2021-08-31 00:26:02.0"
-,113.9087546,"	2021-08-31 00:14:15.0",22.56006999,6dd36a6fee93103f5556b9**********,113.8813374,22.56986343,"	2021-08-31 00:35:38.0"
-,113.8048698,"	2021-08-31 00:14:15.0",22.7046482,12a3dc75eb1b66ab749897**********,113.8058608,22.71166823,"	2021-08-31 00:18:36.0"
-,113.9266346,"	2021-08-31 00:14:15.0",22.54615553,a320005206827571defb75**********,113.9235418,22.54265074,"	2021-08-31 00:18:05.0"
-,113.9265739,"	2021-08-31 00:14:15.0",22.54609483,cc789b8d7339e83556ae64**********,113.9234811,22.54259004,"	2021-08-31 00:18:05.0"
-,114.0923993,"	2021-08-31 00:14:15.0",22.53837723,428731317ef3f2e7132625**********,114.0786767,22.54006753,"	2021-08-31 00:23:22.0"
-,113.7929134,"	2021-08-31 00:14:15.0",22.6831708,0fe7bd378f6626d2093e10**********,113.792256,22.69610471,"	2021-08-31 00:24:16.0"
-,114.0988951,"	2021-08-31 00:14:15.0",22.53729418,a4ff55d67fae9836ffe763**********,114.0942193,22.53533292,"	2021-08-31 00:19:56.0"
-,113.972077,"	2021-08-31 00:14:15.0",22.538451,bdcb524955846c4f4dc6b5**********,113.966868,22.531377,"	2021-08-31 00:25:03.0"
-,113.8090126,"	2021-08-31 00:14:14.0",22.68648824,eba654d1844eb5d2e2e2b0**********,113.8080595,22.68697433,"	2021-08-31 00:16:29.0"
-,113.866291,"	2021-08-31 00:14:14.0",22.5634953,9565a9fa9db4a7645a4c5a**********,113.8857346,22.54947168,"	2021-08-31 00:28:31.0"
-,113.93634,"	2021-08-31 00:14:14.0",22.556469,189be4ac35a1b50f5310bb**********,113.950103,22.558327,"	2021-08-31 00:20:59.0"
-,113.9041686,"	2021-08-31 00:14:14.0",22.7273386,821eeb7103d5f3bdf797bb**********,113.9071292,22.72957528,"	2021-08-31 00:26:42.0"
-,114.0485223,"	2021-08-31 00:14:14.0",22.54619883,ac6b3459d1e78518c39d1d**********,114.044615,22.55476432,"	2021-08-31 00:22:43.0"
-,114.0433687,"	2021-08-31 00:14:13.0",22.52117494,b8d1b40466c2bf2b25f335**********,114.0663038,22.53518253,"	2021-08-31 00:39:07.0"
-,114.0433237,"	2021-08-31 00:14:13.0",22.52112994,757d9dd93ee8c289fb71a3**********,114.0662588,22.53513753,"	2021-08-31 00:39:07.0"
-,113.9085474,"	2021-08-31 00:14:13.0",22.5585425,578326f54397f2ecd57645**********,113.9050754,22.5626663,"	2021-08-31 00:19:08.0"
-,113.957447,"	2021-08-31 00:14:13.0",22.57444721,83d9d4a5e7d540b48e17f1**********,113.957906,22.57810291,"	2021-08-31 00:18:12.0"
-,113.8177574,"	2021-08-31 00:14:13.0",22.7010341,ada9e978cd1245ef92d32c**********,113.8118575,22.70272179,"	2021-08-31 00:17:04.0"
-,114.0977478,"	2021-08-31 00:14:13.0",22.53898239,c8bc188dcb0db589bcee88**********,114.1045807,22.53934804,"	2021-08-31 00:23:24.0"
-,113.9742236,"	2021-08-31 00:14:12.0",22.53691189,32479bc3e2e9ac66def0ae**********,113.9670403,22.53616425,"	2021-08-31 00:20:17.0"
-,114.1201068,"	2021-08-31 00:14:11.0",22.5486084,8873ad9dacd65f4422e89e**********,114.1249568,22.5656869,"	2021-08-31 00:46:04.0"
-,114.1201528,"	2021-08-31 00:14:11.0",22.5486544,944d0d030abff4a137984d**********,114.1250028,22.5657329,"	2021-08-31 00:46:04.0"
-,113.9558487,"	2021-08-31 00:14:11.0",22.54124832,aabc3378948819d1c12fbd**********,113.9668963,22.53681174,"	2021-08-31 00:33:14.0"
-,113.9454012,"	2021-08-31 00:14:11.0",22.52645752,21d7234c9f7aad2e9ff65d**********,113.9406937,22.52488036,"	2021-08-31 00:20:06.0"
-,113.8345258,"	2021-08-31 00:14:11.0",22.632337,f93e7b1d991075f94045c5**********,113.8399008,22.63613017,"	2021-08-31 00:21:30.0"
-,113.9172494,"	2021-08-31 00:14:11.0",22.52244219,96fe6bf9dda63f325b8419**********,113.910338,22.53288283,"	2021-08-31 00:23:28.0"
-,113.9171823,"	2021-08-31 00:14:11.0",22.52237509,201d734fa4191972876805**********,113.9102709,22.53281573,"	2021-08-31 00:23:28.0"
-,113.8879362,"	2021-08-31 00:14:10.0",22.7355903,da6c04bdad082a31a0c353**********,113.8904541,22.73388136,"	2021-08-31 00:50:39.0"
-,114.0375874,"	2021-08-31 00:14:10.0",22.63569489,8cc5a360dfdd4881063969**********,114.0386018,22.62532196,"	2021-08-31 00:30:20.0"
-,114.1128329,"	2021-08-31 00:14:10.0",22.56413411,aa53458fbe17539b74b8d1**********,114.1021082,22.56178928,"	2021-08-31 00:22:43.0"
-,113.8414478,"	2021-08-31 00:14:10.0",22.7217746,894b251bc7bc871ba5b054**********,113.8373273,22.72810477,"	2021-08-31 00:20:14.0"
-,114.0917136,"	2021-08-31 00:14:10.0",22.53705661,d38f299089b19308abd365**********,114.0960687,22.53883511,"	2021-08-31 00:20:04.0"
-,113.8080385,"	2021-08-31 00:14:09.0",22.73107476,f0bdeccd674b3776db780e**********,113.8110397,22.70555299,"	2021-08-31 00:33:08.0"
-,113.8560919,"	2021-08-31 00:14:09.0",22.5750724,0924d86d1327934295dc7a**********,113.862529,22.57944492,"	2021-08-31 00:20:48.0"
-,113.9232745,"	2021-08-31 00:14:09.0",22.49954709,63938a6837793fff538b63**********,113.9206772,22.49788234,"	2021-08-31 00:18:32.0"
-,113.7916851,"	2021-08-31 00:14:08.0",22.7116309,343bb1fc3364c213cb0e94**********,113.7960716,22.71323788,"	2021-08-31 00:35:02.0"
-,113.7976506,"	2021-08-31 00:14:08.0",22.68761948,78ab2ba8d8b28667ba83a5**********,113.8059404,22.68951116,"	2021-08-31 00:32:44.0"
-,113.7976303,"	2021-08-31 00:14:08.0",22.68759918,983bde04b7834a44c8bb6f**********,113.8059201,22.68949086,"	2021-08-31 00:32:44.0"
-,113.8335498,"	2021-08-31 00:14:08.0",22.621715,0a894c952556b8432ebafc**********,113.8441534,22.62402362,"	2021-08-31 00:23:12.0"
-,114.0340118,"	2021-08-31 00:14:08.0",22.66671753,02790a0b345c1c70017db1**********,114.0283756,22.66776505,"	2021-08-31 00:20:50.0"
-,114.0340356,"	2021-08-31 00:14:08.0",22.67197049,2e94b51eae8277020a9162**********,114.034418,22.66826342,"	2021-08-31 00:18:56.0"
-,114.0659812,"	2021-08-31 00:14:08.0",22.63578719,f395c26da8ce5258c7b6f9**********,114.0675707,22.63506067,"	2021-08-31 00:18:39.0"
-,114.2436874,"	2021-08-31 00:14:07.0",22.56016212,cb260857a00e92f19cccb6**********,114.234809,22.54864047,"	2021-08-31 00:30:25.0"
-,114.2437019,"	2021-08-31 00:14:07.0",22.56017662,76258307ee5be2ff19d183**********,114.2348235,22.54865497,"	2021-08-31 00:30:25.0"
-,114.0376657,"	2021-08-31 00:14:07.0",22.64570747,f04117cf895966602d98ff**********,114.0181501,22.66235204,"	2021-08-31 00:30:20.0"
-,114.1180143,"	2021-08-31 00:14:07.0",22.5560666,8db086dcfe63023e063fc9**********,114.1235088,22.55154644,"	2021-08-31 00:21:23.0"
-,113.8431557,"	2021-08-31 00:14:07.0",22.7174848,f88b7414c88a6719f95c7c**********,113.8416709,22.71131101,"	2021-08-31 00:20:12.0"
-,113.8275637,"	2021-08-31 00:14:06.0",22.7699227,f83dc6da57cf71fea65000**********,113.8914922,22.76506405,"	2021-08-31 00:52:35.0"
-,114.0771866,"	2021-08-31 00:14:06.0",22.52745438,b821d29ee6b18faa30c65f**********,114.0907038,22.54439945,"	2021-08-31 00:31:03.0"
-,114.2146224,"	2021-08-31 00:14:06.0",22.668868,bd3fbd98446f8fe10c499a**********,114.2323385,22.69454857,"	2021-08-31 00:37:01.0"
-,113.7850567,"	2021-08-31 00:14:06.0",22.7106684,ca44e1ca8c291a83676c47**********,113.7842531,22.70508282,"	2021-08-31 00:19:10.0"
-,114.119857,"	2021-08-31 00:14:06.0",22.5477422,d9f03f0f36435e6f5fe5a3**********,113.925977,22.582112,"	2021-08-31 00:18:36.0"
-,114.0636512,"	2021-08-31 00:14:06.0",22.51633837,c63785aaf47d0c463ad73d**********,114.0628867,22.52089445,"	2021-08-31 00:18:33.0"
-,114.0636415,"	2021-08-31 00:14:06.0",22.51632867,f0354142e81abf83f98a39**********,114.062877,22.52088475,"	2021-08-31 00:18:33.0"
-,113.8200339,"	2021-08-31 00:14:05.0",22.6914174,c6ac5e971df86ac80e4b87**********,113.8103809,22.68854544,"	2021-08-31 00:27:57.0"
-,113.8436998,"	2021-08-31 00:14:04.0",22.7137009,85780cdedbf831771bfc70**********,113.838871,22.71353513,"	2021-08-31 00:18:53.0"
-,114.0895418,"	2021-08-31 00:14:04.0",22.53771944,6a7e36ab5a37442a5b0777**********,114.1004283,22.53830424,"	2021-08-31 00:23:15.0"
-,114.0134277,"	2021-08-31 00:14:03.0",22.53375626,14fa4b526b95857eacad57**********,114.0242423,22.53327149,"	2021-08-31 00:45:07.0"
-,113.8303385,"	2021-08-31 00:14:03.0",22.7610786,b0eae57d7350e872b1ff27**********,113.8378013,22.76239324,"	2021-08-31 00:20:33.0"
-,113.8932313,"	2021-08-31 00:14:03.0",22.5596894,cb80c274283ed3d08f79ac**********,113.8938108,22.56205369,"	2021-08-31 00:19:29.0"
-,113.849719,"	2021-08-31 00:14:03.0",22.60534136,581219f68bf0238e0ba417**********,113.8513814,22.6045039,"	2021-08-31 00:15:53.0"
-,114.0713131,"	2021-08-31 00:14:02.0",22.62726309,a29e1ffdcab03ec2de4d93**********,114.1148945,22.61280896,"	2021-08-31 00:39:56.0"
-,114.0135195,"	2021-08-31 00:14:02.0",22.65400842,72c082d8d312bed141f356**********,114.0209155,22.64463316,"	2021-08-31 00:23:39.0"
-,114.172723,"	2021-08-31 00:14:02.0",22.56126736,075c31875b3a87ad4c8c25**********,114.172297,22.56399701,"	2021-08-31 00:22:50.0"
-,113.8342608,"	2021-08-31 00:14:02.0",22.6330355,c822c62306d8d9f8984c66**********,113.8398932,22.63612446,"	2021-08-31 00:21:32.0"
-,114.1309443,"	2021-08-31 00:14:02.0",22.5463151,31d9dbe19d4e4d6b220f4a**********,114.1234094,22.545206,"	2021-08-31 00:14:46.0"
-,113.9436635,"	2021-08-31 00:14:01.0",22.6836301,4141320c21181702c954b7**********,113.9191305,22.67464925,"	2021-08-31 00:38:50.0"
-,0,"	2021-08-31 00:14:01.0",0,6305648e52829f16f8ca23**********,114.024436,22.532811,"	2021-08-31 00:21:04.0"
-,113.9977183,"	2021-08-31 00:14:00.0",22.53875628,b24bf1815cc5b0a8015f03**********,113.9975134,22.53881201,"	2021-08-31 00:32:53.0"
-,114.1278325,"	2021-08-31 00:14:00.0",22.60041665,ad85d3d25c4a392d4acc2f**********,114.1153408,22.60179474,"	2021-08-31 00:23:39.0"
-,114.1279002,"	2021-08-31 00:14:00.0",22.60048435,b84e7410b442f8d5e86187**********,114.1154085,22.60186244,"	2021-08-31 00:23:39.0"
-,113.9748346,"	2021-08-31 00:14:00.0",22.61566112,7a997483c3704a01c7f94c**********,113.9807941,22.62339562,"	2021-08-31 00:21:57.0"
-,114.1183441,"	2021-08-31 00:14:00.0",22.61189267,8e73e2064cdfde8c064ed8**********,114.118494,22.61185707,"	2021-08-31 00:15:42.0"
-,113.9108211,"	2021-08-31 00:13:59.0",22.5609695,7efa04328a0fb0a95ac797**********,113.8813717,22.56987868,"	2021-08-31 00:35:55.0"
-,113.8598125,"	2021-08-31 00:13:59.0",22.56557899,39f75024711b875457f630**********,113.8633893,22.56603456,"	2021-08-31 00:17:38.0"
-,113.822918,"	2021-08-31 00:13:59.0",22.6898334,43633aa5f3ad73ee0e1279**********,113.8184546,22.69203954,"	2021-08-31 00:16:57.0"
-,114.1107346,"	2021-08-31 00:13:58.0",22.61055755,a29b1e1b57e11066cde264**********,114.1394188,22.63831997,"	2021-08-31 00:43:47.0"
-,114.1222502,"	2021-08-31 00:13:58.0",22.6764716,4cd92d3b346d006c6e9eeb**********,114.1222748,22.66846523,"	2021-08-31 00:34:33.0"
-,114.0507294,"	2021-08-31 00:13:58.0",22.63609728,9d88a4a167972d50a7b907**********,114.0513005,22.64174756,"	2021-08-31 00:24:42.0"
-,114.055131,"	2021-08-31 00:13:58.0",22.50959741,aa37380fc13228ab9a217e**********,114.0602623,22.50969021,"	2021-08-31 00:18:31.0"
-,113.8660243,"	2021-08-31 00:13:58.0",22.5770112,a818764cb8323366eb3923**********,113.8643024,22.57839493,"	2021-08-31 00:15:40.0"
-,113.9939654,"	2021-08-31 00:13:57.0",22.67106529,48bfa12f183e7663bd2541**********,113.9949482,22.67401735,"	2021-08-31 00:18:05.0"
-,114.1067061,"	2021-08-31 00:13:57.0",22.54304772,76b63d607130f86fa1631d**********,114.1104654,22.54873404,"	2021-08-31 00:18:19.0"
-,113.8060688,"	2021-08-31 00:13:57.0",22.7598598,968349bc914fd07afe8a95**********,113.8144488,22.76200553,"	2021-08-31 00:18:21.0"
-,114.0839733,"	2021-08-31 00:13:56.0",22.5320589,11e9f0e19e617b3b2e5175**********,114.0837566,22.53243745,"	2021-08-31 00:51:19.0"
-,114.0842667,"	2021-08-31 00:13:56.0",22.53186989,82801f9b37ee7df17603a6**********,114.0913735,22.54546428,"	2021-08-31 00:37:37.0"
-,114.2343976,"	2021-08-31 00:13:56.0",22.55110902,17f54693af41dfba5deaaa**********,114.2371808,22.55827375,"	2021-08-31 00:28:15.0"
-,113.7887872,"	2021-08-31 00:13:56.0",22.7046748,0c3ad4d4eea315915c1754**********,113.7929714,22.69196187,"	2021-08-31 00:24:58.0"
-,114.0699826,"	2021-08-31 00:13:56.0",22.63157823,ceab569e8d6f479a0fb8b2**********,114.0691441,22.63695933,"	2021-08-31 00:16:52.0"
-,114.069971,"	2021-08-31 00:13:56.0",22.63156663,ec933ea897548b42ed6919**********,114.0691325,22.63694773,"	2021-08-31 00:16:52.0"
-,114.0509861,"	2021-08-31 00:13:56.0",22.5287202,4cf24bc02a8afcd2edd6be**********,113.925977,22.582112,"	2021-08-31 00:21:02.0"
-,113.8397032,"	2021-08-31 00:13:56.0",22.60877984,42b806d8743717f1ef2e9b**********,113.8451056,22.6119584,"	2021-08-31 00:20:50.0"
-,114.1298278,"	2021-08-31 00:13:56.0",22.54501372,d90d4afa45d8c60947a736**********,114.1201658,22.54259784,"	2021-08-31 00:22:42.0"
-,114.1297989,"	2021-08-31 00:13:56.0",22.54498482,9a27d9421f0a4c6f4c4ef9**********,114.1201369,22.54256894,"	2021-08-31 00:22:42.0"
-,113.9269273,"	2021-08-31 00:13:56.0",22.48636702,aba044d859851f65e67f27**********,113.9208728,22.48841941,"	2021-08-31 00:19:40.0"
-,114.1282122,"	2021-08-31 00:13:55.0",22.54778318,ae714ae84853b922323473**********,114.1235436,22.54994668,"	2021-08-31 00:18:07.0"
-,114.1282074,"	2021-08-31 00:13:55.0",22.54777838,82ed1c4ddf01a274d10d97**********,114.1235388,22.54994188,"	2021-08-31 00:18:07.0"
-,113.8888848,"	2021-08-31 00:13:54.0",22.7358417,0c2f40a79ab44c2b1bcb5a**********,113.8904541,22.7338184,"	2021-08-31 00:49:23.0"
-,113.9189171,"	2021-08-31 00:13:54.0",22.53121582,4309f7cfccaa1554a7a556**********,113.924551,22.53003858,"	2021-08-31 00:20:26.0"
-,114.0646228,"	2021-08-31 00:13:54.0",22.52103437,363120ff4ad216a04bf034**********,114.0645511,22.52108846,"	2021-08-31 00:21:46.0"
-,114.0841307,"	2021-08-31 00:13:54.0",22.53882765,7347e32b3f525e3162eb7b**********,114.080645,22.52889274,"	2021-08-31 00:27:09.0"
-,114.0840485,"	2021-08-31 00:13:54.0",22.53874545,5f2fd0ba95822e9af1183d**********,114.0805628,22.52881054,"	2021-08-31 00:27:09.0"
-,114.1541032,"	2021-08-31 00:13:53.0",22.62359375,b62212fd57b5eb48781af2**********,114.161226,22.61420885,"	2021-08-31 00:28:36.0"
-,114.1541349,"	2021-08-31 00:13:53.0",22.62362545,7d6eabbbc7224133ebec22**********,114.1612577,22.61424055,"	2021-08-31 00:28:36.0"
-,113.8702018,"	2021-08-31 00:13:53.0",22.5587429,fc86b3a1195b610f8bee73**********,113.867049,22.55606112,"	2021-08-31 00:28:52.0"
-,113.850179,"	2021-08-31 00:13:53.0",22.7739187,50b56a7b2d70b9991f2ec6**********,113.8468568,22.77435461,"	2021-08-31 00:27:15.0"
-,113.965487,"	2021-08-31 00:13:53.0",22.58306,5d78a7d199da640e62ce4d**********,113.959204,22.571702,"	2021-08-31 00:24:05.0"
-,114.212966,"	2021-08-31 00:13:53.0",22.700567,902f7e7964ddf6c1f9eb68**********,114.212955,22.700619,"	2021-08-31 00:14:17.0"
-,114.0617038,"	2021-08-31 00:13:52.0",22.61421524,81b32b3d35e43c5260635c**********,114.0628288,22.61131668,"	2021-08-31 00:18:13.0"
-,114.061681,"	2021-08-31 00:13:52.0",22.61419244,4bf9def9e4a4ea48e1e34c**********,114.062806,22.61129388,"	2021-08-31 00:18:13.0"
-,113.9992024,"	2021-08-31 00:13:52.0",22.667133,f720eb650eac54c09d3869**********,114.0007844,22.66823274,"	2021-08-31 00:16:37.0"
-,113.9991684,"	2021-08-31 00:13:52.0",22.667099,0cdea4b39d8df71318e1ed**********,114.0007504,22.66819874,"	2021-08-31 00:16:37.0"
-,114.046554,"	2021-08-31 00:13:52.0",22.54802104,f03574b2c28f4562e00d2f**********,114.0466462,22.54810075,"	2021-08-31 00:28:14.0"
-,114.0465386,"	2021-08-31 00:13:52.0",22.54800564,d0a4db8572db985ede815d**********,114.0466308,22.54808535,"	2021-08-31 00:28:14.0"
-,114.0395837,"	2021-08-31 00:13:52.0",22.61025771,0db7d9e3ccc04527b4977b**********,114.0468954,22.61266501,"	2021-08-31 00:20:16.0"
-,114.0445001,"	2021-08-31 00:13:51.0",22.66960988,a36d12a24536e130ba6f0f**********,114.0373231,22.64666548,"	2021-08-31 00:31:13.0"
-,113.8513572,"	2021-08-31 00:13:51.0",22.6062012,43f99b7882644bcb9fe795**********,113.8475235,22.61132954,"	2021-08-31 00:18:16.0"
-,114.1227359,"	2021-08-31 00:13:51.0",22.59871997,22404de22755fc1fc52a65**********,114.1232672,22.59393112,"	2021-08-31 00:19:38.0"
-,114.0384305,"	2021-08-31 00:13:50.0",22.63208577,7d153eb8b55da881538e59**********,114.0379004,22.63778073,"	2021-08-31 00:23:54.0"
-,114.0720677,"	2021-08-31 00:13:50.0",22.53625142,701f0e9da8b4a9a09c0f00**********,114.072227,22.54161255,"	2021-08-31 00:18:27.0"
-,114.0720115,"	2021-08-31 00:13:50.0",22.53619522,a3435385fea8d73f12d17a**********,114.0721708,22.54155635,"	2021-08-31 00:18:27.0"
-,114.0581028,"	2021-08-31 00:13:50.0",22.63365365,3a4fcbedc523542d189a7d**********,114.0506536,22.63598663,"	2021-08-31 00:20:24.0"
-,113.8404381,"	2021-08-31 00:13:50.0",22.7611797,f24a1476884f87e245dd2a**********,113.8543212,22.76349834,"	2021-08-31 00:27:13.0"
-,113.8033917,"	2021-08-31 00:13:49.0",22.737726,933f210fef7fe659e59d8a**********,113.803678,22.73883633,"	2021-08-31 01:04:45.0"
-,114.1353039,"	2021-08-31 00:13:49.0",22.54797045,8e1ab0a410c9254426f4c9**********,114.1398002,22.54364533,"	2021-08-31 00:31:06.0"
-,114.109579,"	2021-08-31 00:13:49.0",22.55321891,07b0aed9b3d8ad092ee12c**********,114.1086115,22.55036267,"	2021-08-31 00:16:54.0"
-,113.7976456,"	2021-08-31 00:13:49.0",22.72676659,5741ef626ff011c9f72000**********,113.7996978,22.7224269,"	2021-08-31 00:20:12.0"
-,114.0465707,"	2021-08-31 00:13:49.0",22.54562832,92560b7e6015dd44051bb2**********,114.0381314,22.55835535,"	2021-08-31 00:27:01.0"
-,114.0326345,"	2021-08-31 00:13:48.0",22.55324866,84512f21b43a7b1617f93a**********,114.0531053,22.53592478,"	2021-08-31 00:49:10.0"
-,114.048091,"	2021-08-31 00:13:48.0",22.52237841,2f4d23426f414a1bca385a**********,114.0490337,22.52149447,"	2021-08-31 00:34:12.0"
-,114.1223587,"	2021-08-31 00:13:48.0",22.5424411,1513842dd7766b2cd893b4**********,114.1247483,22.5412802,"	2021-08-31 00:24:04.0"
-,114.0825958,"	2021-08-31 00:13:48.0",22.53480148,a017b9941a21c6ec62240b**********,114.0868771,22.53593988,"	2021-08-31 00:17:08.0"
-,113.8493665,"	2021-08-31 00:13:48.0",22.59660899,86bc7fd1597c37d90a0ff2**********,113.8396307,22.59723188,"	2021-08-31 00:22:06.0"
-,114.0552515,"	2021-08-31 00:13:48.0",22.63163504,ed4f95874e9b384f69a328**********,114.0547948,22.63134933,"	2021-08-31 00:14:40.0"
-,114.0320313,"	2021-08-31 00:13:47.0",22.6236157,da4978be397a6cee9a9618**********,114.0456962,22.61250092,"	2021-08-31 00:36:08.0"
-,114.2267708,"	2021-08-31 00:13:47.0",22.55154478,2ffb22073f4ef11f7f7591**********,114.2314257,22.54956513,"	2021-08-31 00:17:51.0"
-,113.9045362,"	2021-08-31 00:13:47.0",22.56091648,f9282cc3f929e21ea41a30**********,113.888215,22.56899,"	2021-08-31 00:28:54.0"
-,114.0812495,"	2021-08-31 00:13:47.0",22.55120416,9f42be9a5746ff6535c3ab**********,114.0859935,22.55127633,"	2021-08-31 00:25:17.0"
-,113.8180876,"	2021-08-31 00:13:47.0",22.703131,6ae2caf3bb388f9f3e354a**********,113.8263311,22.7058263,"	2021-08-31 00:20:36.0"
-,113.8577493,"	2021-08-31 00:13:47.0",22.7483575,d8654d750459330691f58b**********,113.8487119,22.75027467,"	2021-08-31 00:20:22.0"
-,114.253944,"	2021-08-31 00:13:46.0",22.732553,c52b2f05068694c4ea82ac**********,114.255527,22.732923,"	2021-08-31 00:53:27.0"
-,113.9003008,"	2021-08-31 00:13:46.0",22.805689,99b4ef2e7b28f3884a2b1c**********,113.8941999,22.80960478,"	2021-08-31 00:21:41.0"
-,114.1007865,"	2021-08-31 00:13:46.0",22.55302115,6faa561f5aec2613a26fcf**********,114.0972447,22.55530622,"	2021-08-31 00:19:05.0"
-,114.100854,"	2021-08-31 00:13:46.0",22.55308865,a3d5d0c58202499fe4170c**********,114.0973122,22.55537372,"	2021-08-31 00:19:05.0"
